./a.out addresses.txt
 Virtual address 	 Physical address 	 Value 
 30032 				 592 				 0 
 48065 				 25793 				 0 
 6957 				 26413 				 0 
 2301 				 35325 				 0 
 7736 				 57912 				 0 
 31260 				 23324 				 0 
 17071 				 175 				 -85 
 8940 				 46572 				 0 
 9929 				 44745 				 0 
 45563 				 46075 				 126 
 12107 				 2635 				 -46 


 1000 Translations
 244 Page faults
 55 TLB hits
 0.2440% Fault rate
 0.0550% TLB hit rate
